2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:21 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,WA,238,Fremantle CURTIN PPVC,675,54.7,559,45.3,1234,99.68,4,0.32,1238
1,WA,240,Fremantle East,1391,75.03,463,24.97,1854,99.2,15,0.8,1869
1,WA,240,Fremantle FREMANTLE PPVC,5376,60.66,3486,39.34,8862,99.24,68,0.76,8930
1,WA,240,Fremantle South,1306,76.64,398,23.36,1704,98.27,30,1.73,1734
1,WA,248,Fremantle TANGNEY PPVC,594,50.6,580,49.4,1174,98.99,12,1.01,1186
1,WA,236,Furnissdale,98,18.32,437,81.68,535,99.07,5,0.93,540
1,WA,312,Geraldton,507,35.45,923,64.55,1430,98.42,23,1.58,1453
1,WA,312,Geraldton PPVC,2789,20.18,11029,79.82,13818,99.44,78,0.56,13896
1,WA,243,Gibson,8,12.5,56,87.5,64,96.97,2,3.03,66
1,WA,305,Gidgegannup,268,28.51,672,71.49,940,98.95,10,1.05,950
1,WA,312,Gingin,133,16.12,692,83.88,825,99.52,4,0.48,829
1,WA,237,Girrawheen,553,41.15,791,58.85,1344,97.67,32,2.33,1376
1,WA,237,Girrawheen East,316,43.35,413,56.65,729,99.18,6,0.82,735
1,WA,305,Glen Forrest,478,51.68,447,48.32,925,99.25,7,0.75,932
1,WA,239,Glen Iris,212,26.3,594,73.7,806,99.26,6,0.74,812
1,WA,243,Gnowangerup,64,23.53,208,76.47,272,100,0,0,272
1,WA,235,Golden Bay,423,34.87,790,65.13,1213,98.54,18,1.46,1231
1,WA,312,Goomalling,40,12.58,278,87.42,318,99.38,2,0.63,320
1,WA,305,Gooseberry Hill,386,52.09,355,47.91,741,99.2,6,0.8,747
1,WA,317,Gosnells,519,36.32,910,63.68,1429,98.48,22,1.52,1451
1,WA,317,Gosnells Central,289,38.9,454,61.1,743,98.8,9,1.2,752
1,WA,317,Gosnells PPVC,1390,28.37,3509,71.63,4899,99.17,41,0.83,4940
1,WA,317,Gosnells South,549,34.12,1060,65.88,1609,98.89,18,1.11,1627
1,WA,317,Gosnells West,530,36.23,933,63.77,1463,98.39,24,1.61,1487
1,WA,243,Greenbushes,122,33.33,244,66.67,366,98.39,6,1.61,372
1,WA,236,Greenfields,667,28.23,1696,71.77,2363,98.66,32,1.34,2395
1,WA,236,Greenfields East,168,27.59,441,72.41,609,98.7,8,1.3,617
1,WA,236,Greenfields PPVC,4057,18.35,18057,81.65,22114,99.44,124,0.56,22238
1,WA,312,Greenhills,20,15.15,112,84.85,132,100,0,0,132
1,WA,305,Greenmount,421,39.64,641,60.36,1062,98.88,12,1.12,1074
1,WA,237,Greenwood,701,42.87,934,57.13,1635,99.21,13,0.79,1648
1,WA,237,Greenwood East,678,46.79,771,53.21,1449,99.11,13,0.89,1462
1,WA,305,Guildford,517,52.81,462,47.19,979,99.49,5,0.51,984
1,WA,238,Gwelup (Curtin),452,47.88,492,52.12,944,99.26,7,0.74,951
1,WA,242,Gwelup (Moore),416,43.56,539,56.44,955,99.17,8,0.83,963
1,WA,312,Halls Creek,128,52.24,117,47.76,245,99.19,2,0.81,247
1,WA,236,Halls Head,465,31.23,1024,68.77,1489,99,15,1,1504
1,WA,236,Halls Head North,498,27.54,1310,72.46,1808,98.8,22,1.2,1830
1,WA,236,Halls Head South,288,30.54,655,69.46,943,98.43,15,1.57,958
1,WA,237,Hamersley,606,45.84,716,54.16,1322,98.66,18,1.34,1340
1,WA,237,Hamersley East,338,48.56,358,51.44,696,98.72,9,1.28,705
1,WA,240,Hamilton Hill East,763,64.44,421,35.56,1184,99,12,1,1196
1,WA,240,Hamilton Hill South,940,51.82,874,48.18,1814,98.53,27,1.47,1841
1,WA,240,Hammond Park,901,45.1,1097,54.9,1998,98.76,25,1.24,2023
1,WA,243,Hannans,168,29.32,405,70.68,573,99.48,3,0.52,576
1,WA,317,Harrisdale,912,43.93,1164,56.07,2076,99.28,15,0.72,2091
1,WA,317,Harrisdale North,476,40.41,702,59.59,1178,99.49,6,0.51,1184
1,WA,243,Harrismith,14,21.88,50,78.13,64,98.46,1,1.54,65
1,WA,239,Harvey,352,19.7,1435,80.3,1787,99.17,15,0.83,1802
1,WA,305,Hazelmere,601,42.9,800,57.1,1401,98.87,16,1.13,1417
1,WA,242,Heathridge,561,37.47,936,62.53,1497,98.55,22,1.45,1519
1,WA,242,Heathridge East,412,38.98,645,61.02,1057,98.88,12,1.12,1069
1,WA,305,Helena Valley,558,36.9,954,63.1,1512,98.89,17,1.11,1529
1,WA,305,Herne Hill,163,22.77,553,77.23,716,98.08,14,1.92,730
1,WA,247,High Wycombe,554,29.04,1354,70.96,1908,98.81,23,1.19,1931
1,WA,247,High Wycombe North,178,29.18,432,70.82,610,99.35,4,0.65,614
1,WA,247,High Wycombe South,477,30.62,1081,69.38,1558,99.11,14,0.89,1572
1,WA,245,Highgate,1229,67.75,585,32.25,1814,99.45,10,0.55,1824
1,WA,245,Highgate North,361,67.6,173,32.4,534,99.44,3,0.56,537
1,WA,242,Hillarys,702,39.13,1092,60.87,1794,99.17,15,0.83,1809
1,WA,242,Hillarys North,531,43,704,57,1235,99.12,11,0.88,1246
1,WA,242,Hillarys West,463,41.23,660,58.77,1123,98.68,15,1.32,1138
1,WA,235,Hillman,257,33.12,519,66.88,776,98.73,10,1.27,786
1,WA,240,Hilton,1187,73.18,435,26.82,1622,99.02,16,0.98,1638
1,WA,244,Hocking,660,32.66,1361,67.34,2021,98.97,21,1.03,2042
1,WA,243,Hopetoun,104,21.4,382,78.6,486,99.59,2,0.41,488
1,WA,317,Huntingdale,691,33.74,1357,66.26,2048,99.18,17,0.82,2065
1,WA,243,Hyden,26,11.61,198,88.39,224,98.68,3,1.32,227
1,WA,245,Inglewood,659,63.73,375,36.27,1034,98.57,15,1.43,1049
1,WA,245,Inglewood North,1755,66.1,900,33.9,2655,99.03,26,0.97,2681
1,WA,238,Innaloo,856,46.96,967,53.04,1823,98.86,21,1.14,1844
1,WA,238,Innaloo South,389,56.46,300,43.54,689,99.71,2,0.29,691
1,WA,236,Jarrahdale,121,34.77,227,65.23,348,99.15,3,0.85,351
1,WA,243,Jerramungup,28,15.3,155,84.7,183,99.46,1,0.54,184
1,WA,238,Jolimont,819,60.98,524,39.02,1343,98.9,15,1.1,1358
1,WA,242,Joondalup,609,38.35,979,61.65,1588,99.06,15,0.94,1603
1,WA,242,Joondalup Central,413,46.83,469,53.17,882,99.44,5,0.56,887
1,WA,242,Joondalup MOORE PPVC,1591,33.88,3105,66.12,4696,99.37,30,0.63,4726
1,WA,244,Joondalup PEARCE PPVC,482,29.5,1152,70.5,1634,98.61,23,1.39,1657
1,WA,245,Joondanna,815,56.56,626,43.44,1441,99.24,11,0.76,1452
1,WA,312,Jurien Bay,150,14.93,855,85.07,1005,99.41,6,0.59,1011
1,WA,305,Kalamunda,284,48.3,304,51.7,588,99.66,2,0.34,590
1,WA,305,Kalamunda HASLUCK PPVC,2134,34.4,4069,65.6,6203,99.49,32,0.51,6235
1,WA,305,Kalamunda North,524,44.07,665,55.93,1189,98.84,14,1.16,1203
1,WA,247,Kalamunda SWAN PPVC,680,22.44,2350,77.56,3030,99.64,11,0.36,3041
1,WA,312,Kalbarri,149,23.58,483,76.42,632,98.9,7,1.1,639
1,WA,243,Kalgan,170,37.69,281,62.31,451,99.12,4,0.88,455
1,WA,243,Kalgoorlie,350,27.34,930,72.66,1280,98.92,14,1.08,1294
1,WA,243,Kalgoorlie North,255,26.84,695,73.16,950,99.79,2,0.21,952
1,WA,243,Kalgoorlie PPVC,1319,19.28,5521,80.72,6840,99.46,37,0.54,6877
1,WA,243,Kalgoorlie South,69,25.27,204,74.73,273,99.64,1,0.36,274
1,WA,242,Kallaroo,719,39.81,1087,60.19,1806,99.23,14,0.77,1820
1,WA,243,Kambalda West,106,17.29,507,82.71,613,98.87,7,1.13,620
1,WA,240,Kardinya (Fremantle),191,48.35,204,51.65,395,98.5,6,1.5,401
1,WA,248,Kardinya (Tangney),732,47.75,801,52.25,1533,98.9,17,1.1,1550
1,WA,240,Kardinya West,380,48.66,401,51.34,781,98.86,9,1.14,790
1,WA,312,Karratha,345,31.42,753,68.58,1098,98.65,15,1.35,1113
1,WA,239,Karridale,111,31.99,236,68.01,347,98.86,4,1.14,351
1,WA,238,Karrinyup,954,53.36,834,46.64,1788,99.06,17,0.94,1805
1,WA,238,Karrinyup South,955,52.21,874,47.79,1829,97.7,43,2.3,1872
1,WA,238,Karrinyup West,822,55.8,651,44.2,1473,98.79,18,1.21,1491
1,WA,243,Katanning,309,22.07,1091,77.93,1400,98.66,19,1.34,1419
1,WA,243,Kellerberrin,77,14.72,446,85.28,523,99.43,3,0.57,526
1,WA,317,Kelmscott,448,34.25,860,65.75,1308,98.27,23,1.73,1331
1,WA,317,Kelmscott East,476,34.82,891,65.18,1367,99.35,9,0.65,1376
1,WA,317,Kelmscott North,363,39.67,552,60.33,915,99.35,6,0.65,921
1,WA,243,Kendenup,107,22.81,362,77.19,469,99.36,3,0.64,472
1,WA,247,Kensington,1026,61.11,653,38.89,1679,99.11,15,0.89,1694
1,WA,247,Kensington East,789,57.22,590,42.78,1379,99.49,7,0.51,1386
1,WA,317,Kenwick,545,37.64,903,62.36,1448,98.64,20,1.36,1468
1,WA,247,Kewdale,499,45.53,597,54.47,1096,98.83,13,1.17,1109
1,WA,247,Kewdale West,590,46.09,690,53.91,1280,99.07,12,0.93,1292
1,WA,237,Kiara,521,59.07,361,40.93,882,98.77,11,1.23,893
1,WA,243,King River,128,25.5,374,74.5,502,99.01,5,0.99,507
1,WA,242,Kingsley,971,42.59,1309,57.41,2280,98.79,28,1.21,2308
1,WA,242,Kingsley East,467,41.15,668,58.85,1135,99.13,10,0.87,1145
1,WA,242,Kingsley South,608,48.22,653,51.78,1261,98.75,16,1.25,1277
1,WA,242,Kinross,663,35.06,1228,64.94,1891,98.85,22,1.15,1913
1,WA,242,Kinross East,72,40.91,104,59.09,176,100,0,0,176
1,WA,239,Kirup,64,26.56,177,73.44,241,97.18,7,2.82,248
1,WA,243,Kojonup,114,16.17,591,83.83,705,99.86,1,0.14,706
1,WA,243,Kondinin,48,29.09,117,70.91,165,99.4,1,0.6,166
1,WA,237,Koondoola,453,43.81,581,56.19,1034,98.48,16,1.52,1050
1,WA,243,Koorda,25,13.37,162,86.63,187,100,0,0,187
1,WA,243,Kulin,63,23.6,204,76.4,267,100,0,0,267
1,WA,312,Kununurra,295,43.77,379,56.23,674,98.83,8,1.17,682
1,WA,312,Kununurra PPVC,382,36,679,64,1061,99.44,6,0.56,1067
1,WA,235,Kwinana Town Centre PPVC,2230,30.07,5185,69.93,7415,99.37,47,0.63,7462
1,WA,236,Lake Clifton,35,13.73,220,86.27,255,98.46,4,1.54,259
1,WA,240,Lake Coogee,453,38.49,724,61.51,1177,99.07,11,0.93,1188
1,WA,243,Lake Grace,57,17.17,275,82.83,332,100,0,0,332
1,WA,243,Lake King,5,7.14,65,92.86,70,100,0,0,70
1,WA,236,Lakelands,519,31.42,1133,68.58,1652,98.1,32,1.9,1684
1,WA,312,Lancelin,119,19.83,481,80.17,600,99.83,1,0.17,601
1,WA,244,Landsdale,1004,35.73,1806,64.27,2810,98.91,31,1.09,2841
1,WA,244,Landsdale East,435,40.5,639,59.5,1074,98.71,14,1.29,1088
1,WA,244,Landsdale West,233,38.51,372,61.49,605,99.02,6,0.98,611
1,WA,317,Langford,621,46.45,716,53.55,1337,96.95,42,3.05,1379
1,WA,247,Lathlain,1023,57.73,749,42.27,1772,99.05,17,0.95,1789
1,WA,243,Laverton,17,22.08,60,77.92,77,98.72,1,1.28,78
1,WA,235,Leda,511,38.68,810,61.32,1321,97.92,28,2.08,1349
1,WA,312,Ledge Point,17,11.89,126,88.11,143,100,0,0,143
1,WA,245,Leederville,469,68.77,213,31.23,682,99.27,5,0.73,687
1,WA,245,Leederville North,546,62.54,327,37.46,873,99.43,5,0.57,878
1,WA,245,Leederville South,588,65.85,305,34.15,893,99.11,8,0.89,901
1,WA,312,Leeman,39,10.43,335,89.57,374,99.47,2,0.53,376
1,WA,248,Leeming,631,42.38,858,57.62,1489,99.13,13,0.87,1502
1,WA,248,Leeming East,539,41.75,752,58.25,1291,98.55,19,1.45,1310
1,WA,248,Leeming West,644,43.25,845,56.75,1489,98.94,16,1.06,1505
1,WA,243,Leinster,24,24,76,76,100,100,0,0,100
1,WA,243,Leonora,32,20.78,122,79.22,154,100,0,0,154
1,WA,239,Leschenault,75,27.17,201,72.83,276,99.64,1,0.36,277
1,WA,305,Lesmurdie,366,35.67,660,64.33,1026,99.23,8,0.77,1034
1,WA,305,Lesmurdie North,468,48.65,494,51.35,962,99.18,8,0.82,970
1,WA,243,Little Grove,248,39.3,383,60.7,631,99.37,4,0.63,635
1,WA,237,Lockridge,398,39.76,603,60.24,1001,97.66,24,2.34,1025
1,WA,243,Lockyer,292,20.78,1113,79.22,1405,98.6,20,1.4,1425
1,WA,312,Lower Chittering,158,17.19,761,82.81,919,99.14,8,0.86,927
1,WA,248,Lynwood,473,45.31,571,54.69,1044,98.77,13,1.23,1057
1,WA,317,Maddington,520,36.62,900,63.38,1420,98.07,28,1.93,1448
1,WA,317,Maddington BURT PPVC,2840,25.92,8116,74.08,10956,99.53,52,0.47,11008
1,WA,317,Maddington East,433,38.25,699,61.75,1132,99.3,8,0.7,1140
1,WA,248,Maddington TANGNEY PPVC,341,25.87,977,74.13,1318,99.47,7,0.53,1325
1,WA,244,Madeley,612,39.13,952,60.87,1564,99.43,9,0.57,1573
1,WA,237,Madeley COWAN PPVC,1964,30.16,4547,69.84,6511,98.85,76,1.15,6587
1,WA,244,Madeley PEARCE PPVC,1933,28.39,4875,71.61,6808,99.42,40,0.58,6848
1,WA,236,Madora Bay,362,32.88,739,67.12,1101,99.01,11,0.99,1112
1,WA,305,Mahogany Creek,230,37.22,388,62.78,618,99.04,6,0.96,624
1,WA,305,Maida Vale (Hasluck),160,38.28,258,61.72,418,98.35,7,1.65,425
1,WA,247,Maida Vale (Swan),414,28.83,1022,71.17,1436,99.17,12,0.83,1448
1,WA,237,Malaga COWAN PPVC,2531,29.61,6016,70.39,8547,98.73,110,1.27,8657
1,WA,305,Malaga HASLUCK PPVC,440,29.47,1053,70.53,1493,99.4,9,0.6,1502
1,WA,244,Malaga PEARCE PPVC,155,25.75,447,74.25,602,99.01,6,0.99,608
1,WA,236,Mandurah,120,37.04,204,62.96,324,97.59,8,2.41,332
1,WA,236,Mandurah Central,276,34.8,517,65.2,793,99.13,7,0.88,800
1,WA,236,Mandurah East,139,31.17,307,68.83,446,98.24,8,1.76,454
1,WA,236,Mandurah PPVC,905,22.1,3190,77.9,4095,99.34,27,0.66,4122
1,WA,243,Manjimup,145,25.31,428,74.69,573,99.13,5,0.87,578
1,WA,243,Manjimup East,119,22.97,399,77.03,518,98.85,6,1.15,524
1,WA,243,Manjimup PPVC,575,15.83,3058,84.17,3633,99.53,17,0.47,3650
1,WA,247,Manning,658,47.03,741,52.97,1399,99.08,13,0.92,1412
1,WA,247,Manning East,536,45.04,654,54.96,1190,99.08,11,0.92,1201
1,WA,247,Manning North,608,52.73,545,47.27,1153,98.89,13,1.11,1166
1,WA,237,Marangaroo,420,40.11,627,59.89,1047,98.49,16,1.51,1063
1,WA,237,Marangaroo Central,355,34.57,672,65.43,1027,98.75,13,1.25,1040
1,WA,237,Marangaroo East,596,39.39,917,60.61,1513,98.44,24,1.56,1537
1,WA,312,Marble Bar,19,39.58,29,60.42,48,97.96,1,2.04,49
1,WA,239,Margaret River,1039,59.24,715,40.76,1754,98.37,29,1.63,1783
1,WA,239,Margaret River PPVC,2010,53.46,1750,46.54,3760,99.03,37,0.97,3797
1,WA,239,Margaret River South,209,57.58,154,42.42,363,97.84,8,2.16,371
1,WA,242,Marmion,654,48.27,701,51.73,1355,99.19,11,0.81,1366
1,WA,245,Maylands,958,62.45,576,37.55,1534,98.97,16,1.03,1550
1,WA,245,Maylands East,1212,64.13,678,35.87,1890,99.11,17,0.89,1907
1,WA,236,Meadow Springs,248,27.62,650,72.38,898,98.79,11,1.21,909
1,WA,236,Meadow Springs North,293,32.77,601,67.23,894,99.11,8,0.89,902
1,WA,235,Medina,428,39.52,655,60.48,1083,98.63,15,1.37,1098
1,WA,312,Meekatharra,73,41.01,105,58.99,178,99.44,1,0.56,179
1,WA,248,Melville,417,53.74,359,46.26,776,98.6,11,1.4,787
1,WA,248,Melville East,1122,54.07,953,45.93,2075,99.23,16,0.77,2091
1,WA,248,Melville South,298,49.58,303,50.42,601,99.34,4,0.66,605
1,WA,243,Merredin,102,21.12,381,78.88,483,99.59,2,0.41,485
1,WA,243,Merredin PPVC,213,15.14,1194,84.86,1407,99.5,7,0.5,1414
1,WA,244,Merriwa,376,34.81,704,65.19,1080,98.63,15,1.37,1095
1,WA,244,Merriwa East,241,35.44,439,64.56,680,99.27,5,0.73,685
1,WA,305,Midland,577,45.04,704,54.96,1281,99.23,10,0.77,1291
1,WA,312,Midland DURACK PPVC,128,19.1,542,80.9,670,99.85,1,0.15,671
1,WA,305,Midland HASLUCK PPVC,3601,28.6,8991,71.4,12592,99.36,81,0.64,12673
1,WA,305,Midland North,547,38.85,861,61.15,1408,98.53,21,1.47,1429
1,WA,247,Midland SWAN PPVC,302,25.34,890,74.66,1192,99.33,8,0.67,1200
1,WA,312,Miling,10,12.2,72,87.8,82,100,0,0,82
1,WA,312,Millars Well,508,38.75,803,61.25,1311,99.39,8,0.61,1319
1,WA,244,Mindarie,563,32.03,1195,67.97,1758,98.82,21,1.18,1779
1,WA,244,Mindarie North,184,34.33,352,65.67,536,99.26,4,0.74,540
1,WA,312,Mingenew,26,13.76,163,86.24,189,100,0,0,189
1,WA,237,Mirrabooka Central,575,45.63,685,54.37,1260,97.37,34,2.63,1294
1,WA,237,Mirrabooka East,527,44.03,670,55.97,1197,97.71,28,2.29,1225
1,WA,312,Moonyoonooka,12,7.32,152,92.68,164,98.8,2,1.2,166
1,WA,312,Moora,109,13.09,724,86.91,833,98.35,14,1.65,847
1,WA,312,Morawa,69,27.38,183,72.62,252,99.6,1,0.4,253
1,WA,237,Morley (Cowan),231,39.02,361,60.98,592,98.83,7,1.17,599
1,WA,245,Morley (Perth),535,44,681,56,1216,99.43,7,0.57,1223
1,WA,237,Morley Central (Cowan),334,43.43,435,56.57,769,99.1,7,0.9,776
1,WA,245,Morley Central (Perth),148,46.25,172,53.75,320,99.07,3,0.93,323
1,WA,237,Morley COWAN PPVC,2138,28.69,5314,71.31,7452,98.78,92,1.22,7544
1,WA,305,Morley HASLUCK PPVC,240,32.88,490,67.12,730,99.59,3,0.41,733
1,WA,245,Morley PERTH PPVC,6661,60.87,4282,39.13,10943,98.99,112,1.01,11055
1,WA,237,Morley South (Cowan),388,39.96,583,60.04,971,98.28,17,1.72,988
1,WA,245,Morley South (Perth),235,40.1,351,59.9,586,97.99,12,2.01,598
1,WA,238,Mosman Park,871,51.36,825,48.64,1696,99.24,13,0.76,1709
1,WA,243,Mount Barker,348,26.48,966,73.52,1314,97.91,28,2.09,1342
1,WA,238,Mount Claremont,1101,57.58,811,42.42,1912,99.27,14,0.73,1926
1,WA,238,Mount Claremont East,329,58.96,229,41.04,558,98.59,8,1.41,566
1,WA,243,Mount Clarence,253,47.2,283,52.8,536,99.63,2,0.37,538
1,WA,245,Mount Hawthorn,1601,66.76,797,33.24,2398,99.25,18,0.75,2416
1,WA,305,Mount Helena,246,32.03,522,67.97,768,99.35,5,0.65,773
1,WA,245,Mount Lawley,1356,64.66,741,35.34,2097,98.78,26,1.22,2123
1,WA,245,Mount Lawley East,408,67.33,198,32.67,606,99.18,5,0.82,611
1,WA,245,Mount Lawley South,617,62.64,368,37.36,985,98.9,11,1.1,996
1,WA,245,Mount Lawley West,232,53.95,198,46.05,430,99.54,2,0.46,432
1,WA,312,Mount Magnet,29,18.59,127,81.41,156,99.36,1,0.64,157
1,WA,248,Mount Pleasant,988,49.11,1024,50.89,2012,99.16,17,0.84,2029
1,WA,312,Mount Tarcoola,267,28.56,668,71.44,935,98.84,11,1.16,946
1,WA,243,Mukinbudin,23,9.2,227,90.8,250,100,0,0,250
1,WA,242,Mullaloo,878,43.44,1143,56.56,2021,98.83,24,1.17,2045
1,WA,312,Mullewa,42,21.32,155,78.68,197,98.99,2,1.01,199
1,WA,305,Mundaring,440,41.75,614,58.25,1054,98.69,14,1.31,1068
1,WA,305,Mundaring PPVC,1511,29.3,3646,70.7,5157,99.38,32,0.62,5189
1,WA,236,Mundijong,201,20.62,774,79.38,975,99.19,8,0.81,983
1,WA,243,Munglinup,8,10,72,90,80,97.56,2,2.44,82
1,WA,243,Muradup,22,17.32,105,82.68,127,100,0,0,127
1,WA,312,Nabawa,24,14.04,147,85.96,171,100,0,0,171
1,WA,243,Nannup,258,38.45,413,61.55,671,98.53,10,1.47,681
1,WA,243,Napier,23,17.83,106,82.17,129,99.23,1,0.77,130
1,WA,243,Narembeen,38,12.42,268,87.58,306,99.35,2,0.65,308
1,WA,243,Narrikup,46,22.22,161,77.78,207,98.1,4,1.9,211
1,WA,243,Narrogin,197,24.59,604,75.41,801,99.26,6,0.74,807
1,WA,243,Narrogin PPVC,404,17.32,1929,82.68,2333,99.53,11,0.47,2344
1,WA,238,Nedlands Central,404,68.59,185,31.41,589,98.83,7,1.17,596
1,WA,238,Nedlands North,669,59.2,461,40.8,1130,99.56,5,0.44,1135
1,WA,238,Nedlands South,961,57.13,721,42.87,1682,98.88,19,1.12,1701
1,WA,312,New Norcia,26,19.85,105,80.15,131,100,0,0,131
1,WA,243,Newdegate,12,8.22,134,91.78,146,100,0,0,146
1,WA,312,Newman,372,35.6,673,64.4,1045,98.68,14,1.32,1059
1,WA,312,Nickol,670,37.14,1134,62.86,1804,99.12,16,0.88,1820
1,WA,237,Nollamara,888,49.12,920,50.88,1808,98.85,21,1.15,1829
1,WA,237,Noranda,697,39.29,1077,60.71,1774,98.56,26,1.44,1800
1,WA,237,Noranda West,690,44.69,854,55.31,1544,97.11,46,2.89,1590
1,WA,243,Norseman,56,22.67,191,77.33,247,99.6,1,0.4,248
1,WA,242,North Beach,902,48.97,940,51.03,1842,98.77,23,1.23,1865
1,WA,242,North Beach Central,243,46.37,281,53.63,524,99.43,3,0.57,527
1,WA,236,North Dandalup,72,16.33,369,83.67,441,98,9,2,450
1,WA,240,North Fremantle,791,64.47,436,35.53,1227,99.19,10,0.81,1237
1,WA,245,North Perth,1058,70.07,452,29.93,1510,99.28,11,0.72,1521
1,WA,245,North Perth Central,1502,69.83,649,30.17,2151,99.03,21,0.97,2172
1,WA,236,North Yunderup,58,16.29,298,83.71,356,98.34,6,1.66,362
1,WA,312,Northam,274,27.96,706,72.04,980,99.29,7,0.71,987
1,WA,312,Northam East,63,26.14,178,73.86,241,98.37,4,1.63,245
1,WA,312,Northam PPVC,833,17.52,3921,82.48,4754,99.41,28,0.59,4782
1,WA,312,Northampton,116,18.53,510,81.47,626,99.21,5,0.79,631
1,WA,245,Northbridge,505,68.15,236,31.85,741,98.67,10,1.33,751
1,WA,243,Northcliffe,117,37.99,191,62.01,308,99.35,2,0.65,310
1,WA,243,Nulsen,190,33.1,384,66.9,574,99.48,3,0.52,577
1,WA,243,Nyabing,13,10.74,108,89.26,121,99.18,1,0.82,122
1,WA,248,O'Connor PPVC,2747,36.11,4861,63.89,7608,99.57,33,0.43,7641
1,WA,242,Ocean Reef,305,29.05,745,70.95,1050,99.06,10,0.94,1060
1,WA,242,Ocean Reef North,640,39.9,964,60.1,1604,98.89,18,1.11,1622
1,WA,242,Ocean Reef South,271,41,390,59,661,99.1,6,0.9,667
1,WA,243,Ongerup,24,19.83,97,80.17,121,99.18,1,0.82,122
1,WA,312,Onslow,143,40.97,206,59.03,349,99.43,2,0.57,351
1,WA,237,Osborne Park (Cowan),534,45.96,628,54.04,1162,99.32,8,0.68,1170
1,WA,245,Osborne Park (Perth),414,54.83,341,45.17,755,99.08,7,0.92,762
1,WA,237,Osborne Park COWAN PPVC,492,34.1,951,65.9,1443,98.7,19,1.3,1462
1,WA,238,Osborne Park CURTIN PPVC,3693,41.59,5187,58.41,8880,99.25,67,0.75,8947
1,WA,245,Osborne Park PERTH PPVC,1735,47.4,1925,52.6,3660,99.29,26,0.71,3686
1,WA,245,Other Mobile Team 1,38,64.41,21,35.59,59,98.33,1,1.67,60
1,WA,240,Other Mobile Team 1,9,47.37,10,52.63,19,100,0,0,19
1,WA,242,Padbury,572,45.54,684,54.46,1256,98.51,19,1.49,1275
1,WA,242,Padbury South,996,45.67,1185,54.33,2181,99.32,15,0.68,2196
1,WA,240,Palmyra,1339,65.35,710,34.65,2049,99.27,15,0.73,2064
1,WA,240,Palmyra North,489,63.92,276,36.08,765,97.7,18,2.3,783
1,WA,312,Pannawonica,33,25.98,94,74.02,127,98.45,2,1.55,129
1,WA,312,Paraburdoo,118,34.4,225,65.6,343,99.42,2,0.58,345
1,WA,305,Parkerville,437,39.73,663,60.27,1100,98.39,18,1.61,1118
1,WA,248,Parkwood,584,42.82,780,57.18,1364,99.34,9,0.66,1373
1,WA,235,Parmelia,341,33.27,684,66.73,1025,98.94,11,1.06,1036
1,WA,244,Pearsall,642,35.71,1156,64.29,1798,98.95,19,1.05,1817
1,WA,243,Pemberton,153,32.42,319,67.58,472,99.37,3,0.63,475
1,WA,238,Peppermint Grove,960,53.19,845,46.81,1805,99.07,17,0.93,1822
1,WA,312,Perenjori,21,17.5,99,82.5,120,99.17,1,0.83,121
1,WA,245,Perth,600,56.29,466,43.71,1066,99.26,8,0.74,1074
1,WA,238,Perth CURTIN PPVC,987,53.99,841,46.01,1828,98.86,21,1.14,1849
1,WA,240,Perth FREMANTLE PPVC,456,54.42,382,45.58,838,99.17,7,0.83,845
1,WA,242,Perth MOORE PPVC,399,44.53,497,55.47,896,98.79,11,1.21,907
1,WA,245,Perth PERTH PPVC,3146,55.42,2531,44.58,5677,98.95,60,1.05,5737
1,WA,247,Perth SWAN PPVC,1036,51.34,982,48.66,2018,99.41,12,0.59,2030
1,WA,248,Perth TANGNEY PPVC,566,45.53,677,54.47,1243,98.89,14,1.11,1257
1,WA,317,Piara Waters,1097,43.64,1417,56.36,2514,98.82,30,1.18,2544
1,WA,317,Piara Waters South,796,49.75,804,50.25,1600,99.44,9,0.56,1609
1,WA,236,Pickering Brook,122,28.24,310,71.76,432,98.41,7,1.59,439
1,WA,243,Pingelly,70,13.54,447,86.46,517,99.04,5,0.96,522
1,WA,243,Pingrup,18,14.52,106,85.48,124,100,0,0,124
1,WA,236,Pinjarra,271,20.69,1039,79.31,1310,99.17,11,0.83,1321
1,WA,236,Pinjarra North,79,17.59,370,82.41,449,98.03,9,1.97,458
1,WA,243,Porongurup,73,37.06,124,62.94,197,98.99,2,1.01,199
1,WA,312,Port Hedland,293,35.95,522,64.05,815,99.39,5,0.61,820
1,WA,235,Port Kennedy,582,32.86,1189,67.14,1771,98.72,23,1.28,1794
1,WA,235,Port Kennedy East,280,30.04,652,69.96,932,99.47,5,0.53,937
1,WA,235,Port Kennedy PPVC,3058,23.83,9775,76.17,12833,99.31,89,0.69,12922
1,WA,236,Preston Beach,24,19.83,97,80.17,121,98.37,2,1.63,123
1,WA,243,Quairading,78,17.81,360,82.19,438,100,0,0,438
1,WA,247,Queens Park,595,45.42,715,54.58,1310,98.79,16,1.21,1326
