2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:22 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,VIC,323,Cape Paterson,178,58.36,127,41.64,305,97.44,8,2.56,313
1,VIC,198,Cardigan Village,117,35.03,217,64.97,334,98.82,4,1.18,338
1,VIC,224,Cardross,88,20.18,348,79.82,436,99.54,2,0.46,438
1,VIC,224,Carisbrook,90,32.26,189,67.74,279,99.64,1,0.36,280
1,VIC,228,Carlton,873,80.68,209,19.32,1082,98.63,15,1.37,1097
1,VIC,228,Carlton Central,1722,93.03,129,6.97,1851,99.52,9,0.48,1860
1,VIC,228,Carlton South,1342,78.99,357,21.01,1699,99.18,14,0.82,1713
1,VIC,215,Carnegie,1477,67.69,705,32.31,2182,98.91,24,1.09,2206
1,VIC,215,Carnegie East,888,60.91,570,39.09,1458,98.91,16,1.09,1474
1,VIC,215,Carnegie North,956,64.99,515,35.01,1471,99.73,4,0.27,1475
1,VIC,215,Carnegie Upper,618,68.44,285,31.56,903,98.69,12,1.31,915
1,VIC,214,Carnegie West (Goldstein),550,68.32,255,31.68,805,99.38,5,0.62,810
1,VIC,215,Carnegie West (Higgins),623,69.61,272,30.39,895,98.46,14,1.54,909
1,VIC,309,Caroline Springs,553,49.11,573,50.89,1126,98.25,20,1.75,1146
1,VIC,309,Caroline Springs Central,969,46.86,1099,53.14,2068,98.76,26,1.24,2094
1,VIC,321,Caroline Springs FRASER PPVC,309,39.36,476,60.64,785,98.74,10,1.26,795
1,VIC,309,Caroline Springs GORTON PPVC,7688,34.72,14453,65.28,22141,98.82,265,1.18,22406
1,VIC,326,Caroline Springs HAWKE PPVC,523,26.81,1428,73.19,1951,98.83,23,1.17,1974
1,VIC,309,Caroline Springs North,660,41.85,917,58.15,1577,99.12,14,0.88,1591
1,VIC,309,Caroline Springs South,1063,43.04,1407,56.96,2470,98.64,34,1.36,2504
1,VIC,233,Carpendeit,43,18.86,185,81.14,228,99.56,1,0.44,229
1,VIC,219,Carrum,676,56.81,514,43.19,1190,98.59,17,1.41,1207
1,VIC,210,Carrum Downs,596,42.51,806,57.49,1402,97.91,30,2.09,1432
1,VIC,210,Carrum Downs Central,870,41.25,1239,58.75,2109,98.78,26,1.22,2135
1,VIC,210,Carrum Downs DUNKLEY PPVC,5258,35.04,9749,64.96,15007,99.06,143,0.94,15150
1,VIC,216,Carrum Downs HOLT PPVC,454,33.19,914,66.81,1368,99.13,12,0.87,1380
1,VIC,219,Carrum Downs ISAACS PPVC,721,35.22,1326,64.78,2047,99.22,16,0.78,2063
1,VIC,210,Carrum Downs North,871,44.19,1100,55.81,1971,98.6,28,1.4,1999
1,VIC,210,Carrum Downs South,434,41.89,602,58.11,1036,97.19,30,2.81,1066
1,VIC,210,Carrum Downs West,136,46.74,155,53.26,291,98.31,5,1.69,296
1,VIC,216,Casey Fields,997,52.2,913,47.8,1910,99.32,13,0.68,1923
1,VIC,233,Casterton,239,22.27,834,77.73,1073,98.71,14,1.29,1087
1,VIC,200,Castlemaine,795,69.86,343,30.14,1138,99.22,9,0.78,1147
1,VIC,200,Castlemaine North,315,77.59,91,22.41,406,99.51,2,0.49,408
1,VIC,200,Castlemaine PPVC,3636,56.9,2754,43.1,6390,99.1,58,0.9,6448
1,VIC,200,Castlemaine South,400,74.77,135,25.23,535,98.89,6,1.11,541
1,VIC,322,Caulfield,389,53.29,341,46.71,730,99.46,4,0.54,734
1,VIC,322,Caulfield East,515,61.75,319,38.25,834,98.93,9,1.07,843
1,VIC,322,Caulfield North,583,58.42,415,41.58,998,98.71,13,1.29,1011
1,VIC,214,Caulfield South,556,60.63,361,39.37,917,99.57,4,0.43,921
1,VIC,214,Caulfield South Central (Goldstein),376,67.5,181,32.5,557,99.11,5,0.89,562
1,VIC,322,Caulfield South Central (Macnamara),336,65.75,175,34.25,511,98.46,8,1.54,519
1,VIC,214,Caulfield South East,931,58.74,654,41.26,1585,98.63,22,1.37,1607
1,VIC,214,Caulfield South West,727,62.73,432,37.27,1159,99.06,11,0.94,1170
1,VIC,322,Caulfield Upper,1126,68.57,516,31.43,1642,99.21,13,0.79,1655
1,VIC,233,Cavendish,42,21.65,152,78.35,194,99.49,1,0.51,195
1,VIC,328,Ceres,237,47.49,262,52.51,499,99.8,1,0.2,500
1,VIC,215,Chadstone,710,56.53,546,43.47,1256,98.36,21,1.64,1277
1,VIC,205,Chadstone East,715,55.51,573,44.49,1288,98.7,17,1.3,1305
1,VIC,328,Charlemont,661,59.76,445,40.24,1106,98.75,14,1.25,1120
1,VIC,224,Charlton,128,20.51,496,79.49,624,99.21,5,0.79,629
1,VIC,221,Chatham,1043,70.38,439,29.62,1482,99.4,9,0.6,1491
1,VIC,219,Chelsea,411,58.71,289,41.29,700,98.45,11,1.55,711
1,VIC,219,Chelsea Central,1148,57.26,857,42.74,2005,98.91,22,1.09,2027
1,VIC,219,Chelsea Heights,1211,53.89,1036,46.11,2247,98.86,26,1.14,2273
1,VIC,214,Cheltenham (Goldstein),547,63.24,318,36.76,865,98.63,12,1.37,877
1,VIC,219,Cheltenham (Isaacs),815,65.78,424,34.22,1239,98.65,17,1.35,1256
1,VIC,219,Cheltenham East,765,57.22,572,42.78,1337,98.89,15,1.11,1352
1,VIC,219,Cheltenham North,619,54.49,517,45.51,1136,98.02,23,1.98,1159
1,VIC,219,Cheltenham South,513,57.71,376,42.29,889,98.67,12,1.33,901
1,VIC,200,Chewton,253,71.27,102,28.73,355,99.44,2,0.56,357
1,VIC,218,Chiltern,208,30.36,477,69.64,685,99.42,4,0.58,689
1,VIC,204,Chirnside Park,843,39.9,1270,60.1,2113,98.92,23,1.08,2136
1,VIC,204,Chirnside Park PPVC,2145,36.57,3720,63.43,5865,98.94,63,1.06,5928
1,VIC,213,Churchill,254,34,493,66,747,99.07,7,0.93,754
1,VIC,213,Churchill Central,152,42.94,202,57.06,354,99.44,2,0.56,356
1,VIC,217,Clarinda,679,43.61,878,56.39,1557,99.3,11,0.7,1568
1,VIC,217,Clarinda North,705,50.9,680,49.1,1385,98.79,17,1.21,1402
1,VIC,217,Clarinda South,441,46.72,503,53.28,944,98.54,14,1.46,958
1,VIC,217,Clayton,558,60,372,40,930,98.94,10,1.06,940
1,VIC,205,Clayton North (Chisholm),252,72,98,28,350,98.87,4,1.13,354
1,VIC,217,Clayton North (Hotham),445,56.05,349,43.95,794,99.37,5,0.63,799
1,VIC,217,Clayton South,538,47.11,604,52.89,1142,98.87,13,1.13,1155
1,VIC,217,Clayton South East,968,54.84,797,45.16,1765,98.82,21,1.18,1786
1,VIC,228,Clifton Hill,993,87.88,137,12.12,1130,99.38,7,0.62,1137
1,VIC,328,Clifton Springs,821,45.59,980,54.41,1801,98.96,19,1.04,1820
1,VIC,328,Clifton Springs PPVC,3161,37.08,5364,62.92,8525,99.1,77,0.9,8602
1,VIC,226,Clonbinane,55,33.95,107,66.05,162,97.59,4,2.41,166
1,VIC,198,Clunes,346,43.25,454,56.75,800,98.04,16,1.96,816
1,VIC,216,Clyde (Holt),1155,50.35,1139,49.65,2294,98.84,27,1.16,2321
1,VIC,223,Clyde (La Trobe),237,57.66,174,42.34,411,99.28,3,0.72,414
1,VIC,216,Clyde North (Holt),835,52.02,770,47.98,1605,99.5,8,0.5,1613
1,VIC,223,Clyde North (La Trobe),199,54.82,164,45.18,363,99.45,2,0.55,365
1,VIC,223,Clyde North Central,1264,60.68,819,39.32,2083,99.43,12,0.57,2095
1,VIC,223,Clyde North East,1136,55.8,900,44.2,2036,99.27,15,0.73,2051
1,VIC,217,Coatesville,1355,53.03,1200,46.97,2555,99.07,24,0.93,2579
1,VIC,217,Coatesville North,531,48.63,561,51.37,1092,98.64,15,1.36,1107
1,VIC,213,Cobains,27,23.68,87,76.32,114,97.44,3,2.56,117
1,VIC,233,Cobden,254,23.87,810,76.13,1064,98.25,19,1.75,1083
1,VIC,324,Cobram,222,24.5,684,75.5,906,98.37,15,1.63,921
1,VIC,324,Cobram NICHOLLS PPVC,611,16.93,2997,83.07,3608,99.42,21,0.58,3629
1,VIC,234,Coburg,1352,76.77,409,23.23,1761,98.71,23,1.29,1784
1,VIC,234,Coburg East,618,69.52,271,30.48,889,98.34,15,1.66,904
1,VIC,320,Coburg Lake (Cooper),103,68.67,47,31.33,150,98.68,2,1.32,152
1,VIC,234,Coburg Lake (Wills),613,72.37,234,27.63,847,99.06,8,0.94,855
1,VIC,234,Coburg North,573,63.25,333,36.75,906,98.37,15,1.63,921
1,VIC,234,Coburg North West,1094,67.7,522,32.3,1616,98.72,21,1.28,1637
1,VIC,234,Coburg South,478,61.76,296,38.24,774,97.85,17,2.15,791
1,VIC,234,Coburg West,1546,70.59,644,29.41,2190,97.68,52,2.32,2242
1,VIC,326,Coburn,479,38.75,757,61.25,1236,98.64,17,1.36,1253
1,VIC,223,Cockatoo,705,43.46,917,56.54,1622,98.84,19,1.16,1641
1,VIC,224,Cohuna,211,15.32,1166,84.68,1377,99.06,13,0.94,1390
1,VIC,233,Colac East,353,32.18,744,67.82,1097,98.83,13,1.17,1110
1,VIC,233,Colac PPVC,2104,26.61,5802,73.39,7906,99.09,73,0.91,7979
1,VIC,233,Colac West,251,35.6,454,64.4,705,98.88,8,1.12,713
1,VIC,324,Colbinabbin,86,31.5,187,68.5,273,98.91,3,1.09,276
1,VIC,204,Coldstream,227,29.4,545,70.6,772,99.36,5,0.64,777
1,VIC,233,Coleraine,116,22.05,410,77.95,526,99.06,5,0.94,531
1,VIC,228,Collingwood,1383,88.2,185,11.8,1568,98.93,17,1.07,1585
1,VIC,228,Collingwood North,1323,85.58,223,14.42,1546,99.1,14,0.9,1560
1,VIC,224,Concongella,30,18.07,136,81.93,166,98.81,2,1.19,168
1,VIC,324,Congupna,140,26.02,398,73.98,538,99.08,5,0.92,543
1,VIC,328,Connewarre,178,50.57,174,49.43,352,99.72,1,0.28,353
1,VIC,203,Coolaroo,451,41.34,640,58.66,1091,97.58,27,2.42,1118
1,VIC,323,Corinella,255,33.25,512,66.75,767,98.33,13,1.67,780
1,VIC,208,Corio,500,37.45,835,62.55,1335,98.74,17,1.26,1352
1,VIC,208,Corio Central,344,38.05,560,61.95,904,98.69,12,1.31,916
1,VIC,208,Corio West,158,47.31,176,52.69,334,98.24,6,1.76,340
1,VIC,233,Cororooke,91,22.92,306,77.08,397,99.5,2,0.5,399
1,VIC,218,Corryong,219,26.55,606,73.45,825,98.45,13,1.55,838
1,VIC,323,Cowes,546,52.5,494,47.5,1040,99.05,10,0.95,1050
1,VIC,323,Cowes PPVC,2526,42.31,3444,57.69,5970,99.19,49,0.81,6019
1,VIC,213,Cowwarr,42,22.83,142,77.17,184,98.4,3,1.6,187
1,VIC,203,Craigieburn,595,44.3,748,55.7,1343,97.39,36,2.61,1379
1,VIC,203,Craigieburn CALWELL PPVC,9718,59.14,6715,40.86,16433,98.79,202,1.21,16635
1,VIC,203,Craigieburn Central,461,35.96,821,64.04,1282,98.69,17,1.31,1299
1,VIC,226,Craigieburn MCEWEN PPVC,275,42.37,374,57.63,649,99.54,3,0.46,652
1,VIC,203,Craigieburn North,997,44.53,1242,55.47,2239,98.59,32,1.41,2271
1,VIC,203,Craigieburn South,605,36.31,1061,63.69,1666,98.23,30,1.77,1696
1,VIC,203,Craigieburn West,789,48.67,832,51.33,1621,98.6,23,1.4,1644
1,VIC,216,Cranbourne,350,44.3,440,55.7,790,98.5,12,1.5,802
1,VIC,201,Cranbourne BRUCE PPVC,375,37.28,631,62.72,1006,99.11,9,0.89,1015
1,VIC,216,Cranbourne Central,264,43.07,349,56.93,613,99.03,6,0.97,619
1,VIC,210,Cranbourne DUNKLEY PPVC,104,33.55,206,66.45,310,99.04,3,0.96,313
1,VIC,216,Cranbourne East,1325,49.83,1334,50.17,2659,99.03,26,0.97,2685
1,VIC,216,Cranbourne Heights,769,47.21,860,52.79,1629,98.67,22,1.33,1651
1,VIC,216,Cranbourne HOLT PPVC,7660,38.14,12422,61.86,20082,99.12,179,0.88,20261
1,VIC,223,Cranbourne LA TROBE PPVC,891,43.02,1180,56.98,2071,99.42,12,0.58,2083
1,VIC,201,Cranbourne North (Bruce),124,45.76,147,54.24,271,99.27,2,0.73,273
1,VIC,216,Cranbourne North (Holt),503,51.8,468,48.2,971,99.49,5,0.51,976
1,VIC,216,Cranbourne North Central,947,47.52,1046,52.48,1993,98.18,37,1.82,2030
1,VIC,216,Cranbourne North East,630,55.07,514,44.93,1144,98.62,16,1.38,1160
1,VIC,216,Cranbourne North Upper (Holt),917,54.42,768,45.58,1685,99,17,1,1702
1,VIC,223,Cranbourne North Upper (La Trobe),343,50.07,342,49.93,685,99.42,4,0.58,689
1,VIC,216,Cranbourne North West,468,45.97,550,54.03,1018,98.64,14,1.36,1032
1,VIC,216,Cranbourne Park,549,40.37,811,59.63,1360,98.84,16,1.16,1376
1,VIC,216,Cranbourne South West,977,52.64,879,47.36,1856,99.41,11,0.59,1867
1,VIC,216,Cranbourne West,1215,44.17,1536,55.83,2751,98.32,47,1.68,2798
1,VIC,228,Cremorne,1273,77.25,375,22.75,1648,99.34,11,0.66,1659
1,VIC,233,Cressy,26,22.22,91,77.78,117,99.15,1,0.85,118
1,VIC,198,Creswick,477,45.82,564,54.18,1041,99.05,10,0.95,1051
1,VIC,198,Creswick North,203,38.67,322,61.33,525,99.43,3,0.57,528
1,VIC,211,Crib Point,241,44.14,305,55.86,546,98.73,7,1.27,553
1,VIC,320,Croxton,593,87.98,81,12.02,674,100,0,0,674
1,VIC,209,Croydon,1148,53.1,1014,46.9,2162,98.68,29,1.32,2191
1,VIC,204,Croydon CASEY PPVC,1922,37.99,3137,62.01,5059,99.18,42,0.82,5101
1,VIC,209,Croydon Central,526,53.67,454,46.33,980,98.49,15,1.51,995
1,VIC,209,Croydon DEAKIN PPVC,4534,40.76,6591,59.24,11125,99.13,98,0.87,11223
1,VIC,209,Croydon East,756,51.18,721,48.82,1477,98.86,17,1.14,1494
1,VIC,209,Croydon Hills,873,49.46,892,50.54,1765,98.49,27,1.51,1792
1,VIC,209,Croydon North,434,54.11,368,45.89,802,99.01,8,0.99,810
1,VIC,209,Croydon North Upper,507,44.63,629,55.37,1136,98.95,12,1.05,1148
1,VIC,209,Croydon South,419,49.06,435,50.94,854,99.07,8,0.93,862
1,VIC,209,Croydon Town,207,63.11,121,36.89,328,100,0,0,328
1,VIC,209,Croydon West,504,56.5,388,43.5,892,99.55,4,0.45,896
1,VIC,218,Cudgewa,35,20.96,132,79.04,167,99.4,1,0.6,168
1,VIC,203,Dallas,426,44.42,533,55.58,959,95.61,44,4.39,1003
1,VIC,323,Dalyston,177,48.9,185,51.1,362,98.91,4,1.09,366
1,VIC,201,Dandenong,538,54.45,450,45.55,988,97.92,21,2.08,1009
1,VIC,201,Dandenong BRUCE PPVC,6825,41.46,9635,58.54,16460,98.88,186,1.12,16646
1,VIC,201,Dandenong Central,650,60.35,427,39.65,1077,98.63,15,1.37,1092
1,VIC,216,Dandenong HOLT PPVC,457,45.7,543,54.3,1000,98.33,17,1.67,1017
1,VIC,217,Dandenong HOTHAM PPVC,598,46.94,676,53.06,1274,98.15,24,1.85,1298
1,VIC,219,Dandenong ISAACS PPVC,621,41.68,869,58.32,1490,98.61,21,1.39,1511
1,VIC,201,Dandenong North,526,37.38,881,62.62,1407,98.46,22,1.54,1429
1,VIC,201,Dandenong North East,501,49.36,514,50.64,1015,98.35,17,1.65,1032
1,VIC,201,Dandenong North Lower,568,51.08,544,48.92,1112,97.72,26,2.28,1138
1,VIC,201,Dandenong North West,675,46.33,782,53.67,1457,98.78,18,1.22,1475
1,VIC,219,Dandenong South,556,43.68,717,56.32,1273,97.25,36,2.75,1309
1,VIC,201,Dandenong Upper,590,52.96,524,47.04,1114,98.24,20,1.76,1134
1,VIC,201,Dandenong West,527,53.18,464,46.82,991,98.41,16,1.59,1007
1,VIC,320,Darebin,306,43.65,395,56.35,701,98.59,10,1.41,711
1,VIC,326,Darley,565,36.81,970,63.19,1535,98.33,26,1.67,1561
1,VIC,215,Darling,597,63.04,350,36.96,947,99.58,4,0.42,951
1,VIC,323,Darnum,82,20.97,309,79.03,391,99.74,1,0.26,392
1,VIC,226,Darraweit Guim,86,32.95,175,67.05,261,99.24,2,0.76,263
1,VIC,233,Dartmoor,35,15.22,195,84.78,230,100,0,0,230
1,VIC,222,Davis Creek,1481,67.63,709,32.37,2190,98.83,26,1.17,2216
1,VIC,198,Daylesford,850,61.59,530,38.41,1380,99,14,1,1394
1,VIC,233,Deans Marsh,164,64.06,92,35.94,256,99.22,2,0.78,258
1,VIC,218,Dederang,72,25,216,75,288,99.31,2,0.69,290
1,VIC,221,Deepdene,835,57.83,609,42.17,1444,99.24,11,0.76,1455
1,VIC,309,Deer Park,438,43.07,579,56.93,1017,95.94,43,4.06,1060
1,VIC,309,Deer Park Central,304,46.99,343,53.01,647,98.93,7,1.07,654
1,VIC,309,Deer Park West,663,47.32,738,52.68,1401,99.08,13,0.92,1414
1,VIC,198,Delacombe,474,42.55,640,57.45,1114,98.32,19,1.68,1133
1,VIC,309,Delahey,729,41.35,1034,58.65,1763,98.33,30,1.67,1793
1,VIC,228,Delbridge,1015,86.98,152,13.02,1167,99.49,6,0.51,1173
1,VIC,233,Dennington,171,36.46,298,63.54,469,98.32,8,1.68,477
1,VIC,198,Dereel,109,35.28,200,64.72,309,99.68,1,0.32,310
1,VIC,309,Derrimut,1024,51.66,958,48.34,1982,98.41,32,1.59,2014
1,VIC,222,Derrimut Heath,433,38.45,693,61.55,1126,98.86,13,1.14,1139
1,VIC,233,Derrinallum,60,22.81,203,77.19,263,98.87,3,1.13,266
1,VIC,216,Devon Meadows,239,27.63,626,72.37,865,98.3,15,1.7,880
1,VIC,213,Devon North,72,23.45,235,76.55,307,100,0,0,307
1,VIC,324,Dhurringile,33,22.3,115,77.7,148,98.67,2,1.33,150
1,VIC,226,Diamond Creek,1310,54,1116,46,2426,98.86,28,1.14,2454
1,VIC,226,Diamond Creek East,519,48.96,541,51.04,1060,98.6,15,1.4,1075
1,VIC,326,Diggers Rest,569,39.99,854,60.01,1423,98.41,23,1.59,1446
1,VIC,224,Dimboola,205,26.21,577,73.79,782,99.24,6,0.76,788
1,VIC,224,Dingee,20,12.27,143,87.73,163,99.39,1,0.61,164
1,VIC,219,Dingley,198,47.26,221,52.74,419,98.59,6,1.41,425
1,VIC,219,Dingley South,304,47.43,337,52.57,641,98.92,7,1.08,648
1,VIC,219,Dingley Village,972,44.51,1212,55.49,2184,98.78,27,1.22,2211
1,VIC,228,Docklands,1259,61.96,773,38.04,2032,98.93,22,1.07,2054
1,VIC,224,Donald,160,18.63,699,81.37,859,99.31,6,0.69,865
1,VIC,229,Doncaster,178,45.41,214,54.59,392,98.74,5,1.26,397
1,VIC,229,Doncaster Central,910,47.57,1003,52.43,1913,98.91,21,1.09,1934
1,VIC,229,Doncaster East,741,43.28,971,56.72,1712,98.5,26,1.5,1738
1,VIC,229,Doncaster East Central,328,51.41,310,48.59,638,99.07,6,0.93,644
1,VIC,220,Doncaster East JAGAJAGA PPVC,347,50.36,342,49.64,689,98.85,8,1.15,697
1,VIC,229,Doncaster East Lower,410,48.18,441,51.82,851,98.84,10,1.16,861
1,VIC,229,Doncaster East MENZIES PPVC,6867,36.87,11759,63.13,18626,99.04,180,0.96,18806
1,VIC,229,Doncaster East Upper,273,38.29,440,61.71,713,98.62,10,1.38,723
1,VIC,229,Doncaster Gardens,247,38.47,395,61.53,642,98.62,9,1.38,651
1,VIC,229,Doncaster Heights,402,44.22,507,55.78,909,98.59,13,1.41,922
1,VIC,229,Doncaster North,626,48.68,660,51.32,1286,98.17,24,1.83,1310
1,VIC,229,Doncaster South,444,52.92,395,47.08,839,99.41,5,0.59,844
1,VIC,229,Doncaster West,296,49.33,304,50.67,600,99.17,5,0.83,605
1,VIC,229,Donvale,232,51.1,222,48.9,454,99.13,4,0.87,458
1,VIC,229,Donvale South,454,42.91,604,57.09,1058,98.05,21,1.95,1079
1,VIC,229,Donvale Upper,635,48.36,678,51.64,1313,99.17,11,0.83,1324
1,VIC,324,Dookie,59,25,177,75,236,99.58,1,0.42,237
1,VIC,226,Doreen,336,39.12,523,60.88,859,99.19,7,0.81,866
1,VIC,226,Doreen Central,691,43.4,901,56.6,1592,99.19,13,0.81,1605
1,VIC,226,Doreen East,696,46.62,797,53.38,1493,99.07,14,0.93,1507
1,VIC,201,Doveton,668,52.89,595,47.11,1263,98.06,25,1.94,1288
1,VIC,201,Doveton West,505,48.93,527,51.07,1032,98.66,14,1.34,1046
1,VIC,211,Dromana,579,48.01,627,51.99,1206,98.21,22,1.79,1228
1,VIC,211,Dromana Beach,255,48.94,266,51.06,521,98.67,7,1.33,528
1,VIC,211,Dromana North,516,47.17,578,52.83,1094,98.83,13,1.17,1107
1,VIC,323,Drouin,688,31.73,1480,68.27,2168,98.91,24,1.09,2192
1,VIC,323,Drouin Central,168,38.89,264,61.11,432,98.41,7,1.59,439
1,VIC,323,Drouin South,84,23.86,268,76.14,352,97.51,9,2.49,361
1,VIC,323,Drouin Summerhill,358,31.35,784,68.65,1142,98.7,15,1.3,1157
1,VIC,323,Drouin West,134,30.52,305,69.48,439,99.55,2,0.45,441
1,VIC,198,Drummond,130,62.8,77,37.2,207,99.04,2,0.96,209
1,VIC,328,Drysdale,536,45.97,630,54.03,1166,98.98,12,1.02,1178
1,VIC,322,Duggan,883,79.26,231,20.74,1114,99.02,11,0.98,1125
1,VIC,323,Dumbalk,108,26.54,299,73.46,407,99.51,2,0.49,409
1,VIC,233,Dunkeld,132,37.93,216,62.07,348,99.15,3,0.85,351
1,VIC,224,Dunolly,130,26.58,359,73.42,489,99.59,2,0.41,491
1,VIC,213,Eagle Point,130,37.14,220,62.86,350,99.15,3,0.85,353
1,VIC,200,Eaglehawk,481,35.47,875,64.53,1356,98.62,19,1.38,1375
1,VIC,200,Eaglehawk East,248,38.27,400,61.73,648,97.59,16,2.41,664
1,VIC,200,Eaglehawk PPVC,3766,27.38,9987,72.62,13753,99.07,129,0.93,13882
1,VIC,228,East Melbourne,1486,73.02,549,26.98,2035,99.17,17,0.83,2052
1,VIC,213,Eastwood,264,31.69,569,68.31,833,98.58,12,1.42,845
1,VIC,197,EAV Aston PPVC,0,0,0,0,0,0,0,0,0
1,VIC,198,EAV Ballarat PPVC,0,0,0,0,0,0,0,0,0
1,VIC,200,EAV Bendigo PPVC,0,0,0,0,0,0,0,0,0
1,VIC,201,EAV Bruce PPVC,0,0,0,0,0,0,0,0,0
1,VIC,203,EAV Calwell PPVC,0,0,0,0,0,0,0,0,0
1,VIC,204,EAV Casey PPVC,0,0,0,0,0,0,0,0,0
1,VIC,205,EAV Chisholm PPVC,0,0,0,0,0,0,0,0,0
1,VIC,320,EAV Cooper PPVC,0,0,0,0,0,0,0,0,0
1,VIC,328,EAV Corangamite PPVC,0,0,0,0,0,0,0,0,0
1,VIC,208,EAV Corio PPVC,0,0,0,0,0,0,0,0,0
1,VIC,209,EAV Deakin PPVC,0,0,0,0,0,0,0,0,0
1,VIC,210,EAV Dunkley PPVC,0,0,0,0,0,0,0,0,0
1,VIC,211,EAV Flinders PPVC,0,0,0,0,0,0,0,0,0
1,VIC,321,EAV Fraser PPVC,0,0,0,0,0,0,0,0,0
1,VIC,212,EAV Gellibrand PPVC,0,0,0,0,0,0,0,0,0
1,VIC,213,EAV Gippsland PPVC,0,0,0,0,0,0,0,0,0
1,VIC,214,EAV Goldstein PPVC,0,0,0,0,0,0,0,0,0
1,VIC,309,EAV Gorton PPVC,0,0,0,0,0,0,0,0,0
1,VIC,326,EAV Hawke PPVC,0,0,0,0,0,0,0,0,0
1,VIC,215,EAV Higgins PPVC,0,0,0,0,0,0,0,0,0
1,VIC,216,EAV Holt PPVC,0,0,0,0,0,0,0,0,0
1,VIC,217,EAV Hotham PPVC,0,0,0,0,0,0,0,0,0
1,VIC,218,EAV Indi PPVC,0,0,0,0,0,0,0,0,0
1,VIC,219,EAV Isaacs PPVC,0,0,0,0,0,0,0,0,0
1,VIC,220,EAV Jagajaga PPVC,0,0,0,0,0,0,0,0,0
1,VIC,221,EAV Kooyong PPVC,0,0,0,0,0,0,0,0,0
1,VIC,223,EAV La Trobe PPVC,0,0,0,0,0,0,0,0,0
1,VIC,222,EAV Lalor PPVC,0,0,0,0,0,0,0,0,0
1,VIC,322,EAV Macnamara PPVC,0,0,0,0,0,0,0,0,0
1,VIC,224,EAV Mallee PPVC,0,0,0,0,0,0,0,0,0
1,VIC,225,EAV Maribyrnong PPVC,0,0,0,0,0,0,0,0,0
1,VIC,226,EAV McEwen PPVC,0,0,0,0,0,0,0,0,0
1,VIC,228,EAV Melbourne PPVC,0,0,0,0,0,0,0,0,0
1,VIC,229,EAV Menzies PPVC,0,0,0,0,0,0,0,0,0
1,VIC,323,EAV Monash PPVC,0,0,0,0,0,0,0,0,0
1,VIC,324,EAV Nicholls PPVC,0,0,0,0,0,0,0,0,0
1,VIC,232,EAV Scullin PPVC,0,0,0,0,0,0,0,0,0
1,VIC,233,EAV Wannon PPVC,0,0,0,0,0,0,0,0,0
1,VIC,234,EAV Wills PPVC,0,0,0,0,0,0,0,0,0
1,VIC,324,Echuca,339,29.17,823,70.83,1162,99.06,11,0.94,1173
1,VIC,324,Echuca East,167,23.55,542,76.45,709,99.02,7,0.98,716
1,VIC,324,Echuca NICHOLLS PPVC,2049,19,8733,81,10782,99.24,83,0.76,10865
1,VIC,324,Echuca West,113,29.89,265,70.11,378,98.44,6,1.56,384
1,VIC,233,Ecklin South,47,22.17,165,77.83,212,99.53,1,0.47,213
1,VIC,224,Edenhope,111,19.44,460,80.56,571,99.3,4,0.7,575
1,VIC,320,Edgar,409,51.97,378,48.03,787,97.76,18,2.24,805
1,VIC,320,Edgar North,553,35.91,987,64.09,1540,97.65,37,2.35,1577
1,VIC,219,Edithvale,1178,58.23,845,41.77,2023,98.35,34,1.65,2057
1,VIC,218,Eildon,123,26.86,335,73.14,458,99.35,3,0.65,461
1,VIC,198,Elaine,96,32.54,199,67.46,295,98.01,6,1.99,301
1,VIC,218,Eldorado,85,42.5,115,57.5,200,97.09,6,2.91,206
1,VIC,213,Ellaswood,73,24.75,222,75.25,295,98.99,3,1.01,298
1,VIC,233,Elliminyt,376,34.91,701,65.09,1077,98.81,13,1.19,1090
1,VIC,323,Ellinbank,126,40.51,185,59.49,311,99.04,3,0.96,314
1,VIC,233,Elmhurst,36,30,84,70,120,100,0,0,120
1,VIC,200,Elmore,118,24.63,361,75.37,479,100,0,0,479
1,VIC,200,Elphinstone,97,41.45,137,58.55,234,98.73,3,1.27,237
1,VIC,214,Elsternwick (Goldstein),625,71.84,245,28.16,870,99.43,5,0.57,875
1,VIC,322,Elsternwick (Macnamara),778,68.97,350,31.03,1128,98.69,15,1.31,1143
1,VIC,214,Elsternwick Park,472,79.19,124,20.81,596,99,6,1,602
1,VIC,220,Eltham,1471,64.15,822,35.85,2293,98.88,26,1.12,2319
1,VIC,220,Eltham East,1621,67.29,788,32.71,2409,99.18,20,0.82,2429
1,VIC,220,Eltham North,727,66.03,374,33.97,1101,98.66,15,1.34,1116
1,VIC,220,Eltham North Upper,704,58.18,506,41.82,1210,99.42,7,0.58,1217
1,VIC,322,Elwood,955,74.2,332,25.8,1287,99.08,12,0.92,1299
